source,direction,mcs_table,mcs_index,prb_count,sinr_db,tbler,tbs_bits,code_block_size_bits,code_block_count
sionna,PDSCH,Table 2,9,100,-3.4210526315789473,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,-1.8421052631578947,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,-0.2631578947368425,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,1.3157894736842106,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,2.8947368421052637,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,4.473684210526315,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,6.052631578947368,1.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,7.631578947368421,0.9901543996730793,28680,7744,4
sionna,PDSCH,Table 2,9,100,9.210526315789474,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,10.789473684210527,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,12.368421052631579,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,13.94736842105263,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,15.526315789473685,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,17.105263157894736,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,18.68421052631579,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,20.263157894736842,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,21.842105263157894,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,23.42105263157895,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,100,25.0,0.0,28680,7744,4
sionna,PDSCH,Table 2,9,200,-5.0,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,-3.4210526315789473,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,-1.8421052631578947,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,-0.2631578947368425,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,1.3157894736842106,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,2.8947368421052637,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,4.473684210526315,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,6.052631578947368,1.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,7.631578947368421,0.9996922671538694,57376,8448,7
sionna,PDSCH,Table 2,9,200,9.210526315789474,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,10.789473684210527,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,12.368421052631579,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,13.94736842105263,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,15.526315789473685,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,17.105263157894736,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,18.68421052631579,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,20.263157894736842,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,21.842105263157894,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,23.42105263157895,0.0,57376,8448,7
sionna,PDSCH,Table 2,9,200,25.0,0.0,57376,8448,7
sionna,PDSCH,Table 2,10,10,-5.0,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,-3.4210526315789473,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,-1.8421052631578947,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,-0.2631578947368425,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,1.3157894736842106,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,2.8947368421052637,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,4.473684210526315,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,6.052631578947368,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,7.631578947368421,1.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,9.210526315789474,0.00033333332976326346,3104,3200,1
sionna,PDSCH,Table 2,10,10,10.789473684210527,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,12.368421052631579,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,13.94736842105263,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,15.526315789473685,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,17.105263157894736,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,18.68421052631579,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,20.263157894736842,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,21.842105263157894,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,23.42105263157895,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,10,25.0,0.0,3104,3200,1
sionna,PDSCH,Table 2,10,100,-5.0,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,-3.4210526315789473,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,-1.8421052631578947,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,-0.2631578947368425,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,1.3157894736842106,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,2.8947368421052637,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,4.473684210526315,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,6.052631578947368,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,7.631578947368421,1.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,9.210526315789474,0.0013326668005364528,30728,7744,4
sionna,PDSCH,Table 2,10,100,10.789473684210527,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,12.368421052631579,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,13.94736842105263,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,15.526315789473685,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,17.105263157894736,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,18.68421052631579,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,20.263157894736842,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,21.842105263157894,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,23.42105263157895,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,100,25.0,0.0,30728,7744,4
sionna,PDSCH,Table 2,10,200,-5.0,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,-3.4210526315789473,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,-1.8421052631578947,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,-0.2631578947368425,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,1.3157894736842106,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,2.8947368421052637,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,4.473684210526315,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,6.052631578947368,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,7.631578947368421,1.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,9.210526315789474,0.0026635576002717043,61480,7744,8
sionna,PDSCH,Table 2,10,200,10.789473684210527,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,12.368421052631579,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,13.94736842105263,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,15.526315789473685,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,17.105263157894736,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,18.68421052631579,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,20.263157894736842,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,21.842105263157894,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,23.42105263157895,0.0,61480,7744,8
sionna,PDSCH,Table 2,10,200,25.0,0.0,61480,7744,8
sionna,PDSCH,Table 2,11,10,-5.0,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,-3.4210526315789473,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,-1.8421052631578947,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,-0.2631578947368425,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,1.3157894736842106,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,2.8947368421052637,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,4.473684210526315,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,6.052631578947368,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,7.631578947368421,1.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,9.210526315789474,0.8128571510314941,3368,3520,1
sionna,PDSCH,Table 2,11,10,10.789473684210527,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,12.368421052631579,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,13.94736842105263,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,15.526315789473685,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,17.105263157894736,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,18.68421052631579,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,20.263157894736842,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,21.842105263157894,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,23.42105263157895,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,10,25.0,0.0,3368,3520,1
sionna,PDSCH,Table 2,11,100,-5.0,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,-3.4210526315789473,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,-1.8421052631578947,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,-0.2631578947368425,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,1.3157894736842106,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,2.8947368421052637,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,4.473684210526315,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,6.052631578947368,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,7.631578947368421,1.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,9.210526315789474,0.9987734282817773,32776,8448,4
sionna,PDSCH,Table 2,11,100,10.789473684210527,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,12.368421052631579,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,13.94736842105263,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,15.526315789473685,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,17.105263157894736,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,18.68421052631579,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,20.263157894736842,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,21.842105263157894,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,23.42105263157895,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,100,25.0,0.0,32776,8448,4
sionna,PDSCH,Table 2,11,200,-5.0,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,-3.4210526315789473,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,-1.8421052631578947,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,-0.2631578947368425,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,1.3157894736842106,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,2.8947368421052637,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,4.473684210526315,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,6.052631578947368,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,7.631578947368421,1.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,9.210526315789474,0.9999984955218201,65576,8448,8
sionna,PDSCH,Table 2,11,200,10.789473684210527,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,12.368421052631579,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,13.94736842105263,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,15.526315789473685,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,17.105263157894736,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,18.68421052631579,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,20.263157894736842,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,21.842105263157894,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,23.42105263157895,0.0,65576,8448,8
sionna,PDSCH,Table 2,11,200,25.0,0.0,65576,8448,8
sionna,PDSCH,Table 2,12,10,-5.0,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,-3.4210526315789473,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,-1.8421052631578947,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,-0.2631578947368425,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,1.3157894736842106,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,2.8947368421052637,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,4.473684210526315,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,6.052631578947368,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,7.631578947368421,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,9.210526315789474,1.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,10.789473684210527,0.06599999964237213,3624,3840,1
sionna,PDSCH,Table 2,12,10,12.368421052631579,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,13.94736842105263,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,15.526315789473685,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,17.105263157894736,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,18.68421052631579,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,20.263157894736842,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,21.842105263157894,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,23.42105263157895,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,10,25.0,0.0,3624,3840,1
sionna,PDSCH,Table 2,12,100,-5.0,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,-3.4210526315789473,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,-1.8421052631578947,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,-0.2631578947368425,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,1.3157894736842106,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,2.8947368421052637,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,4.473684210526315,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,6.052631578947368,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,7.631578947368421,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,9.210526315789474,1.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,10.789473684210527,0.289221337291793,35856,7744,5
sionna,PDSCH,Table 2,12,100,12.368421052631579,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,13.94736842105263,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,15.526315789473685,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,17.105263157894736,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,18.68421052631579,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,20.263157894736842,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,21.842105263157894,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,23.42105263157895,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,100,25.0,0.0,35856,7744,5
sionna,PDSCH,Table 2,12,200,-5.0,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,-3.4210526315789473,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,-1.8421052631578947,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,-0.2631578947368425,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,1.3157894736842106,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,2.8947368421052637,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,4.473684210526315,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,6.052631578947368,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,7.631578947368421,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,9.210526315789474,1.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,10.789473684210527,0.4590938895419444,71688,8448,9
sionna,PDSCH,Table 2,12,200,12.368421052631579,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,13.94736842105263,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,15.526315789473685,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,17.105263157894736,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,18.68421052631579,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,20.263157894736842,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,21.842105263157894,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,23.42105263157895,0.0,71688,8448,9
sionna,PDSCH,Table 2,12,200,25.0,0.0,71688,8448,9
sionna,PDSCH,Table 2,13,10,-5.0,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,-3.4210526315789473,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,-1.8421052631578947,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,-0.2631578947368425,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,1.3157894736842106,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,2.8947368421052637,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,4.473684210526315,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,6.052631578947368,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,7.631578947368421,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,9.210526315789474,1.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,10.789473684210527,0.9983333349227905,3968,4224,1
sionna,PDSCH,Table 2,13,10,12.368421052631579,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,13.94736842105263,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,15.526315789473685,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,17.105263157894736,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,18.68421052631579,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,20.263157894736842,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,21.842105263157894,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,23.42105263157895,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,10,25.0,0.0,3968,4224,1
sionna,PDSCH,Table 2,13,100,-5.0,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,-3.4210526315789473,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,-1.8421052631578947,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,-0.2631578947368425,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,1.3157894736842106,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,2.8947368421052637,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,4.473684210526315,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,6.052631578947368,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,7.631578947368421,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,9.210526315789474,1.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,10.789473684210527,0.9999999999999871,39936,8448,5
sionna,PDSCH,Table 2,13,100,12.368421052631579,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,13.94736842105263,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,15.526315789473685,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,17.105263157894736,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,18.68421052631579,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,20.263157894736842,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,21.842105263157894,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,23.42105263157895,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,100,25.0,0.0,39936,8448,5
sionna,PDSCH,Table 2,13,200,-5.0,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,-3.4210526315789473,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,-1.8421052631578947,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,-0.2631578947368425,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,1.3157894736842106,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,2.8947368421052637,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,4.473684210526315,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,6.052631578947368,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,7.631578947368421,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,9.210526315789474,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,10.789473684210527,1.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,12.368421052631579,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,13.94736842105263,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,15.526315789473685,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,17.105263157894736,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,18.68421052631579,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,20.263157894736842,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,21.842105263157894,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,23.42105263157895,0.0,79896,8448,10
sionna,PDSCH,Table 2,13,200,25.0,0.0,79896,8448,10
sionna,PDSCH,Table 2,14,10,-5.0,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,-3.4210526315789473,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,-1.8421052631578947,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,-0.2631578947368425,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,1.3157894736842106,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,2.8947368421052637,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,4.473684210526315,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,6.052631578947368,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,7.631578947368421,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,9.210526315789474,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,10.789473684210527,1.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,12.368421052631579,0.4718181788921356,4352,4576,1
sionna,PDSCH,Table 2,14,10,13.94736842105263,0.00033333332976326346,4352,4576,1
sionna,PDSCH,Table 2,14,10,15.526315789473685,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,17.105263157894736,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,18.68421052631579,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,20.263157894736842,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,21.842105263157894,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,23.42105263157895,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,10,25.0,0.0,4352,4576,1
sionna,PDSCH,Table 2,14,100,-5.0,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,-3.4210526315789473,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,-1.8421052631578947,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,-0.2631578947368425,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,1.3157894736842106,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,2.8947368421052637,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,4.473684210526315,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,6.052631578947368,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,7.631578947368421,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,9.210526315789474,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,10.789473684210527,1.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,12.368421052631579,0.9782879566297721,43032,7744,6
sionna,PDSCH,Table 2,14,100,13.94736842105263,0.001998334052504158,43032,7744,6
sionna,PDSCH,Table 2,14,100,15.526315789473685,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,17.105263157894736,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,18.68421052631579,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,20.263157894736842,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,21.842105263157894,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,23.42105263157895,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,100,25.0,0.0,43032,7744,6
sionna,PDSCH,Table 2,14,200,-5.0,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,-3.4210526315789473,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,-1.8421052631578947,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,-0.2631578947368425,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,1.3157894736842106,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,2.8947368421052637,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,4.473684210526315,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,6.052631578947368,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,7.631578947368421,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,9.210526315789474,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,10.789473684210527,1.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,12.368421052631579,0.9991074800220843,86040,8448,11
sionna,PDSCH,Table 2,14,200,13.94736842105263,0.003660561623454406,86040,8448,11
sionna,PDSCH,Table 2,14,200,15.526315789473685,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,17.105263157894736,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,18.68421052631579,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,20.263157894736842,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,21.842105263157894,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,23.42105263157895,0.0,86040,8448,11
sionna,PDSCH,Table 2,14,200,25.0,0.0,86040,8448,11
sionna,PDSCH,Table 2,15,10,-5.0,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,-3.4210526315789473,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,-1.8421052631578947,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,-0.2631578947368425,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,1.3157894736842106,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,2.8947368421052637,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,4.473684210526315,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,6.052631578947368,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,7.631578947368421,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,9.210526315789474,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,10.789473684210527,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,12.368421052631579,1.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,13.94736842105263,0.012666666880249977,4608,4928,1
sionna,PDSCH,Table 2,15,10,15.526315789473685,0.0,4608,4928,1
sionna,PDSCH,Table 2,15,10,17.105263157894736,0.0,4608,4928,1
